time;Belegung Normalbetten in %;Timestamp
01.04.2020;5,498105209069;2020-11-12T17:30:00
02.04.2020;5,158580920145;2020-11-12T17:30:00
03.04.2020;5,211214483278;2020-11-12T17:30:00
04.04.2020;5,129797540678;2020-11-12T17:30:00
05.04.2020;4,327741308047;2020-11-12T17:30:00
06.04.2020;4,894564894564;2020-11-12T17:30:00
07.04.2020;4,329813570454;2020-11-12T17:30:00
08.04.2020;4,276281852883;2020-11-12T17:30:00
09.04.2020;4,266389177939;2020-11-12T17:30:00
10.04.2020;3,997096790917;2020-11-12T17:30:00
11.04.2020;4,009338205440;2020-11-12T17:30:00
12.04.2020;4,054884292443;2020-11-12T17:30:00
13.04.2020;3,686406995230;2020-11-12T17:30:00
14.04.2020;3,831978593426;2020-11-12T17:30:00
15.04.2020;4,013151028076;2020-11-12T17:30:00
16.04.2020;3,939262941748;2020-11-12T17:30:00
17.04.2020;3,741907165587;2020-11-12T17:30:00
18.04.2020;3,476251880507;2020-11-12T17:30:00
19.04.2020;3,254752044175;2020-11-12T17:30:00
20.04.2020;3,268428372739;2020-11-12T17:30:00
21.04.2020;3,257897492582;2020-11-12T17:30:00
22.04.2020;3,176142562734;2020-11-12T17:30:00
23.04.2020;3,111791730474;2020-11-12T17:30:00
24.04.2020;3,025117643463;2020-11-12T17:30:00
25.04.2020;2,739073478623;2020-11-12T17:30:00
26.04.2020;2,627267407840;2020-11-12T17:30:00
27.04.2020;2,566951233773;2020-11-12T17:30:00
28.04.2020;2,577475893019;2020-11-12T17:30:00
29.04.2020;2,467399642035;2020-11-12T17:30:00
30.04.2020;2,407299553484;2020-11-12T17:30:00
01.05.2020;2,102591988399;2020-11-12T17:30:00
02.05.2020;1,833255488089;2020-11-12T17:30:00
03.05.2020;1,770114942528;2020-11-12T17:30:00
04.05.2020;1,787366959740;2020-11-12T17:30:00
05.05.2020;1,968158455559;2020-11-12T17:30:00
06.05.2020;2,197426067907;2020-11-12T17:30:00
07.05.2020;1,869810925835;2020-11-12T17:30:00
08.05.2020;1,826160815402;2020-11-12T17:30:00
09.05.2020;1,555841168910;2020-11-12T17:30:00
10.05.2020;1,405738494126;2020-11-12T17:30:00
11.05.2020;1,338322973487;2020-11-12T17:30:00
12.05.2020;1,388042521497;2020-11-12T17:30:00
13.05.2020;1,373666520531;2020-11-12T17:30:00
14.05.2020;1,358695652173;2020-11-12T17:30:00
15.05.2020;1,261178628754;2020-11-12T17:30:00
16.05.2020;1,240480489911;2020-11-12T17:30:00
17.05.2020;1,093096618003;2020-11-12T17:30:00
18.05.2020;1,093093962646;2020-11-12T17:30:00
19.05.2020;1,128205128205;2020-11-12T17:30:00
20.05.2020;1,179204682389;2020-11-12T17:30:00
21.05.2020;1,287766220901;2020-11-12T17:30:00
22.05.2020;1,029435419012;2020-11-12T17:30:00
23.05.2020;0,876132930513;2020-11-12T17:30:00
24.05.2020;0,801484230055;2020-11-12T17:30:00
25.05.2020;0,794468147712;2020-11-12T17:30:00
26.05.2020;0,776460972619;2020-11-12T17:30:00
27.05.2020;0,764679107874;2020-11-12T17:30:00
28.05.2020;0,724774096385;2020-11-12T17:30:00
29.05.2020;0,738356683074;2020-11-12T17:30:00
30.05.2020;0,723030945724;2020-11-12T17:30:00
31.05.2020;0,642319691686;2020-11-12T17:30:00
01.06.2020;0,563473649320;2020-11-12T17:30:00
02.06.2020;0,480024775472;2020-11-12T17:30:00
03.06.2020;0,602299689724;2020-11-12T17:30:00
04.06.2020;0,685654008438;2020-11-12T17:30:00
05.06.2020;0,630083629281;2020-11-12T17:30:00
06.06.2020;0,610907475286;2020-11-12T17:30:00
07.06.2020;0,545016245676;2020-11-12T17:30:00
08.06.2020;0,586695550139;2020-11-12T17:30:00
09.06.2020;0,649805058482;2020-11-12T17:30:00
10.06.2020;0,751789976133;2020-11-12T17:30:00
11.06.2020;0,810451191484;2020-11-12T17:30:00
12.06.2020;0,668449197860;2020-11-12T17:30:00
13.06.2020;0,613618368962;2020-11-12T17:30:00
14.06.2020;0,553774409793;2020-11-12T17:30:00
15.06.2020;0,578609528975;2020-11-12T17:30:00
16.06.2020;0,666666666666;2020-11-12T17:30:00
17.06.2020;0,704142706255;2020-11-12T17:30:00
18.06.2020;0,806045340050;2020-11-12T17:30:00
19.06.2020;0,885993485342;2020-11-12T17:30:00
20.06.2020;0,813008130081;2020-11-12T17:30:00
21.06.2020;0,678229931065;2020-11-12T17:30:00
22.06.2020;0,565025857115;2020-11-12T17:30:00
23.06.2020;0,609951845906;2020-11-12T17:30:00
24.06.2020;0,756604257501;2020-11-12T17:30:00
25.06.2020;0,816215480886;2020-11-12T17:30:00
26.06.2020;0,798828385035;2020-11-12T17:30:00
27.06.2020;0,771761133603;2020-11-12T17:30:00
28.06.2020;0,701040253279;2020-11-12T17:30:00
29.06.2020;0,629710905447;2020-11-12T17:30:00
30.06.2020;0,642516893763;2020-11-12T17:30:00
01.07.2020;0,817507231794;2020-11-12T17:30:00
02.07.2020;0,845147219193;2020-11-12T17:30:00
03.07.2020;0,886283065175;2020-11-12T17:30:00
04.07.2020;0,781046602447;2020-11-12T17:30:00
05.07.2020;0,722273998136;2020-11-12T17:30:00
06.07.2020;0,658411949685;2020-11-12T17:30:00
07.07.2020;0,893349509209;2020-11-12T17:30:00
08.07.2020;0,851063829787;2020-11-12T17:30:00
09.07.2020;0,913368391918;2020-11-12T17:30:00
10.07.2020;0,971937029431;2020-11-12T17:30:00
11.07.2020;0,872018466273;2020-11-12T17:30:00
12.07.2020;0,856606430415;2020-11-12T17:30:00
13.07.2020;0,726915520628;2020-11-12T17:30:00
14.07.2020;0,809185347184;2020-11-12T17:30:00
15.07.2020;1,094844048376;2020-11-12T17:30:00
16.07.2020;1,136363636363;2020-11-12T17:30:00
17.07.2020;1,217824522557;2020-11-12T17:30:00
18.07.2020;1,133550488599;2020-11-12T17:30:00
19.07.2020;1,016989710457;2020-11-12T17:30:00
20.07.2020;0,975015234613;2020-11-12T17:30:00
21.07.2020;1,084990958408;2020-11-12T17:30:00
22.07.2020;1,232604373757;2020-11-12T17:30:00
23.07.2020;1,203319502074;2020-11-12T17:30:00
24.07.2020;1,208713984539;2020-11-12T17:30:00
25.07.2020;1,128518321826;2020-11-12T17:30:00
26.07.2020;0,971794264043;2020-11-12T17:30:00
27.07.2020;0,735499487943;2020-11-12T17:30:00
28.07.2020;0,782406428420;2020-11-12T17:30:00
29.07.2020;0,969474649548;2020-11-12T17:30:00
30.07.2020;1,183351468988;2020-11-12T17:30:00
31.07.2020;1,131160786426;2020-11-12T17:30:00
01.08.2020;0,880724710619;2020-11-12T17:30:00
02.08.2020;0,842275297103;2020-11-12T17:30:00
03.08.2020;0,889834606828;2020-11-12T17:30:00
04.08.2020;0,926232219649;2020-11-12T17:30:00
05.08.2020;1,122894572676;2020-11-12T17:30:00
06.08.2020;1,243075260099;2020-11-12T17:30:00
07.08.2020;1,249496170898;2020-11-12T17:30:00
08.08.2020;1,238390092879;2020-11-12T17:30:00
09.08.2020;1,163337250293;2020-11-12T17:30:00
10.08.2020;0,916973985846;2020-11-12T17:30:00
11.08.2020;1,023407729994;2020-11-12T17:30:00
12.08.2020;1,179454660748;2020-11-12T17:30:00
13.08.2020;1,221941824943;2020-11-12T17:30:00
14.08.2020;1,235070575461;2020-11-12T17:30:00
15.08.2020;1,079885506115;2020-11-12T17:30:00
16.08.2020;0,761659245371;2020-11-12T17:30:00
17.08.2020;0,907911802853;2020-11-12T17:30:00
18.08.2020;1,226450878745;2020-11-12T17:30:00
19.08.2020;1,309307752138;2020-11-12T17:30:00
20.08.2020;1,290059750135;2020-11-12T17:30:00
21.08.2020;1,205949350127;2020-11-12T17:30:00
22.08.2020;1,197147223637;2020-11-12T17:30:00
23.08.2020;1,075020228875;2020-11-12T17:30:00
24.08.2020;1,058901389808;2020-11-12T17:30:00
25.08.2020;1,260364842454;2020-11-12T17:30:00
26.08.2020;1,522187822497;2020-11-12T17:30:00
27.08.2020;1,640900461079;2020-11-12T17:30:00
28.08.2020;1,643192488262;2020-11-12T17:30:00
29.08.2020;1,532670072600;2020-11-12T17:30:00
30.08.2020;1,327540429640;2020-11-12T17:30:00
31.08.2020;1,244939271255;2020-11-12T17:30:00
01.09.2020;1,297993019197;2020-11-12T17:30:00
02.09.2020;1,563654272346;2020-11-12T17:30:00
03.09.2020;1,656418622160;2020-11-12T17:30:00
04.09.2020;1,679569610287;2020-11-12T17:30:00
05.09.2020;1,624685138539;2020-11-12T17:30:00
06.09.2020;1,343457943925;2020-11-12T17:30:00
07.09.2020;1,294811092859;2020-11-12T17:30:00
08.09.2020;1,536962874769;2020-11-12T17:30:00
09.09.2020;1,995043370508;2020-11-12T17:30:00
10.09.2020;2,242334188842;2020-11-12T17:30:00
11.09.2020;2,209869848156;2020-11-12T17:30:00
12.09.2020;2,147909967845;2020-11-12T17:30:00
13.09.2020;2,112594312246;2020-11-12T17:30:00
14.09.2020;2,036819428123;2020-11-12T17:30:00
15.09.2020;2,749295774647;2020-11-12T17:30:00
16.09.2020;3,568087665374;2020-11-12T17:30:00
17.09.2020;3,718833638540;2020-11-12T17:30:00
18.09.2020;3,889047755218;2020-11-12T17:30:00
19.09.2020;3,516454352441;2020-11-12T17:30:00
20.09.2020;3,297898043005;2020-11-12T17:30:00
21.09.2020;3,051474365560;2020-11-12T17:30:00
22.09.2020;3,611971104231;2020-11-12T17:30:00
23.09.2020;4,427460798524;2020-11-12T17:30:00
24.09.2020;4,849851966727;2020-11-12T17:30:00
25.09.2020;5,055412175497;2020-11-12T17:30:00
26.09.2020;4,647696476964;2020-11-12T17:30:00
27.09.2020;4,435187454055;2020-11-12T17:30:00
28.09.2020;3,860573513020;2020-11-12T17:30:00
29.09.2020;4,580239862935;2020-11-12T17:30:00
30.09.2020;5,323193916349;2020-11-12T17:30:00
01.10.2020;5,297746781115;2020-11-12T17:30:00
02.10.2020;5,289350206170;2020-11-12T17:30:00
03.10.2020;5,236776150903;2020-11-12T17:30:00
04.10.2020;4,520116335433;2020-11-12T17:30:00
05.10.2020;3,887103254319;2020-11-12T17:30:00
06.10.2020;4,535587798469;2020-11-12T17:30:00
07.10.2020;5,657614483493;2020-11-12T17:30:00
08.10.2020;5,551690552386;2020-11-12T17:30:00
09.10.2020;5,759385665529;2020-11-12T17:30:00
10.10.2020;5,648160903705;2020-11-12T17:30:00
11.10.2020;5,268304608238;2020-11-12T17:30:00
12.10.2020;4,652095448165;2020-11-12T17:30:00
13.10.2020;5,608100589740;2020-11-12T17:30:00
14.10.2020;7,088673816374;2020-11-12T17:30:00
15.10.2020;7,754695503699;2020-11-12T17:30:00
16.10.2020;8,321459105158;2020-11-12T17:30:00
17.10.2020;7,619291944586;2020-11-12T17:30:00
18.10.2020;6,641137855579;2020-11-12T17:30:00
19.10.2020;6,652425999389;2020-11-12T17:30:00
20.10.2020;8,311920455814;2020-11-12T17:30:00
21.10.2020;10,583181463160;2020-11-12T17:30:00
22.10.2020;11,006412773197;2020-11-12T17:30:00
23.10.2020;12,033694344163;2020-11-12T17:30:00
24.10.2020;11,705607476635;2020-11-12T17:30:00
25.10.2020;10,687411022981;2020-11-12T17:30:00
26.10.2020;10,209190059002;2020-11-12T17:30:00
27.10.2020;10,586362430352;2020-11-12T17:30:00
28.10.2020;12,734330619200;2020-11-12T17:30:00
29.10.2020;15,254595394041;2020-11-12T17:30:00
30.10.2020;16,735492284286;2020-11-12T17:30:00
31.10.2020;15,583657587548;2020-11-12T17:30:00
01.11.2020;14,355020358658;2020-11-12T17:30:00
02.11.2020;14,951663116500;2020-11-12T17:30:00
03.11.2020;17,323825503355;2020-11-12T17:30:00
04.11.2020;20,267034990791;2020-11-12T17:30:00
05.11.2020;20,294399442557;2020-11-12T17:30:00
06.11.2020;29,633136094674;2020-11-12T17:30:00
07.11.2020;31,230283911671;2020-11-12T17:30:00
08.11.2020;28,470270877823;2020-11-12T17:30:00
09.11.2020;26,503126503126;2020-11-12T17:30:00
10.11.2020;30,124284868810;2020-11-12T17:30:00
11.11.2020;33,441899558730;2020-11-12T17:30:00
12.11.2020;34,353956228956;2020-11-12T17:30:00
